ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBR031W	1.223055476714586	7.425679587603336e-12	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR034C	0.6702181210487603	1.0811382860786446e-16	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR035C	1.1186576219907125	0.12849408696876397	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR036C	0.8981329536471591	0.0354979637286404	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR037C	0.9808948186381317	0.9011385431544153	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR038W	0.9417140195945225	0.2410439533558134	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR039W	0.8494169854310225	7.387165815421806e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR040W	6.158590720530721	0.16595856197052358	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR041W	0.7055439584651737	4.98801034798482e-12	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR042C	1.1231142330174144	0.14499959902294945	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR043C	1.0571497828000698	0.5404213597512009	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR044C	0.8248160068564925	0.034117657720447385	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR045C	1.0747982268388252	0.7975192994303583	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR046C	0.7029352379061479	0.0043389329443510585	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR048W	1.034329127465159	0.40711194288909663	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR049C	0.9120162747555342	0.0727829570754811	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR050C	3.129952088403025	1.4727556882461834e-9	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR052C	0.9356530102105254	0.6362768490845505	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR054W	0.7621429226202763	0.0694130295152891	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR055C	0.9581193201164032	0.638625292968559	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR056W	0.8979623440798942	0.173308428722567	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR057C	1.0495637916413156	0.6589709024716054	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR058C	1.0100125817055003	0.8824550084753331	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR058C-A	1.0600291321496778	0.4490413593067281	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR059C	0.9548508703107733	0.39167503201412135	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR060C	1.1081832688118443	0.10923615735898058	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR061C	0.9595517941517632	0.6898228218651401	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR063C	1.0236294949367117	0.848516179703858	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
